Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2030,Y2050
67,Finland,6751,Forestland,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22730.917,-37170.7233,-31052.274,-29031.827,-21160.678,-20977.671,-29881.4157,-23401.9427,-21941.106,-23431.749,-23141.998,-27224.0137,-27997.937,-28507.798,-29630.6853,-33825.3447,-36721.2377,-26228.4733,-33498.0617,-50117.8993,-34852.9793,-34911.0263,-37919.6143,-30758.321,-32363.1183,-30041.1907,-28326.6207,-25889.6733,-17138.462,-24470.3397,-30351.2697,,,
67,Finland,6751,Forestland,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-38482.9987,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-44456.2107,-68681.9244,-68681.9244,-68681.9244,-68681.9244,-68681.9244,0,0,0,0,0,0,,
67,Finland,6751,Forestland,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22730.917,-37170.7233,-31052.274,-29031.827,-21160.678,-20977.671,-29881.4157,-23401.9427,-21941.106,-23431.749,-23141.998,-27224.0137,-27997.937,-28507.798,-29630.6853,-33825.3447,-36721.2377,-26228.4733,-33498.0617,-50117.8993,-34852.9793,-34911.0263,-37919.6143,-30758.321,-32363.1183,-30041.1907,-28326.6207,-25889.6733,-17138.462,-24470.3397,-30351.2697,,,
67,Finland,6750,Net Forest conversion,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,7527.9158,7527.9158,7527.9158,7527.9158,7527.9158,0,0,0,0,0,0,,
67,Finland,6750,Net Forest conversion,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.6617,944.4435,976.382,1057.4832,1115.5705,1118.205,1178.0248,1307.042,1347.016,1353.352,1378.8078,1576.2377,1539.2318,1585.661,1772.0523,1818.3147,1712.9292,1822.9713,1841.5522,1768.899,1842.1865,1876.4038,1753.9188,1675.1295,1628.4492,1441.0623,1264.2557,1151.3388,1041.898,973.7438,906.7832,,,
67,Finland,6750,Net Forest conversion,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,1917.8619,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,23207.6203,7527.9158,7527.9158,7527.9158,7527.9158,7527.9158,0,0,0,0,0,0,,
67,Finland,6750,Net Forest conversion,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.6617,944.4435,976.382,1057.4832,1115.5705,1118.205,1178.0248,1307.042,1347.016,1353.352,1378.8078,1576.2377,1539.2318,1585.661,1772.0523,1818.3147,1712.9292,1822.9713,1841.5522,1768.899,1842.1865,1876.4038,1753.9188,1675.1295,1628.4492,1441.0623,1264.2557,1151.3388,1041.898,973.7438,906.7832,,,
67,Finland,6795,Savanna fires,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0086,0.0048,0.0044,0.0048,0.0055,0.0038,0.0016,0.0796,0,0.0006,0.0517,0.0152,0.0402,0.0247,0.0058,0.0202,0,0.0092,0.0012,0.0042,0.0235,0,0.0136,0.0224,0,0.0093,,
67,Finland,6795,Savanna fires,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,0.0026,0.0025,0.0024,0.0023,0.0023,0.0023,0.0034,0.0011,0.003,0.0005,0.0005,0.0009,0.0024,0.0018,0.0017,0.0013,0.0012,0.001,0.0016,0.0014,0.001,0.0004,0.0013,0.002,0.0006,0.0011,0.0013,0.001,0.0007,0.0009,,,
67,Finland,6795,Savanna fires,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0008,0.0004,0.0004,0.0004,0.0005,0.0003,0.0001,0.0073,0,0.0001,0.0047,0.0014,0.0037,0.0023,0.0005,0.0018,0,0.0008,0.0001,0.0004,0.0021,0,0.0012,0.002,0,0.0009,,
67,Finland,6795,Savanna fires,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0001,0.0003,0,0,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,
67,Finland,6795,Savanna fires,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088,0.0088,0.0088,0.0088,0.0044,0.0044,0.0195,0.0007,0.0008,0.0083,,0,0.0001,0.0027,0,0.0004,0,0.0001,0.0023,0.0066,0.0001,0.0061,,0.0006,0.0001,,0.0019,0.0001,0.001,,0.0003,,,
67,Finland,6795,Savanna fires,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4032,0.4032,0.4032,0.4032,0.4032,0.4032,0.2408,0.1344,0.1232,0.1344,0.154,0.1064,0.0448,2.2288,0,0.0168,1.4476,0.4256,1.1256,0.6916,0.1624,0.5656,0,0.2576,0.0336,0.1176,0.658,0,0.3808,0.6272,0,0.2604,,
67,Finland,6795,Savanna fires,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0747,0.0726,0.0702,0.068,0.0653,0.0631,0.0656,0.0965,0.0319,0.0851,0.0142,0.0137,0.0265,0.0675,0.0496,0.0486,0.0364,0.034,0.0286,0.0438,0.0405,0.029,0.0123,0.0358,0.0559,0.0158,0.0303,0.0369,0.0285,0.0186,0.0239,,,
67,Finland,6795,Savanna fires,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3445,0.3445,0.3445,0.3445,0.3445,0.3445,0.212,0.106,0.106,0.106,0.1325,0.0795,0.0265,1.9345,0,0.0265,1.2455,0.371,0.9805,0.6095,0.1325,0.477,0,0.212,0.0265,0.106,0.5565,0,0.318,0.53,0,0.2385,,
67,Finland,6795,Savanna fires,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0644,0.0625,0.0604,0.0586,0.0562,0.0543,0.0562,0.0835,0.0276,0.0734,0.0122,0.0119,0.0228,0.0583,0.0429,0.0419,0.0315,0.0294,0.0246,0.0376,0.035,0.0249,0.0106,0.031,0.0482,0.0138,0.0262,0.0318,0.0246,0.0162,0.0207,,,
67,Finland,6795,Savanna fires,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7477,0.7477,0.7477,0.7477,0.7477,0.7477,0.4528,0.2404,0.2292,0.2404,0.2865,0.1859,0.0713,4.1633,0,0.0433,2.6931,0.7966,2.1061,1.3011,0.2949,1.0426,0,0.4696,0.0601,0.2236,1.2145,0,0.6988,1.1572,0,0.4989,,
67,Finland,6795,Savanna fires,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1479,0.1439,0.1394,0.1354,0.1258,0.1218,0.1413,0.1806,0.0603,0.1669,0.0264,0.0257,0.0494,0.1284,0.0925,0.0908,0.068,0.0635,0.0556,0.0881,0.0755,0.06,0.0229,0.0674,0.1043,0.0296,0.0585,0.0688,0.0542,0.0347,0.0449,,,
67,Finland,6993,Fires in organic soils,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,6993,Fires in organic soils,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,6993,Fires in organic soils,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,6993,Fires in organic soils,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,6992,Forest fires,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,0.0147,0.0147,0.0147,0.0147,0.0147,0.1359,0.0447,0.0224,0.0214,0.0302,0.002,0,0,0,0,0.055,0.0041,0.0244,0.002,0.0204,0.0102,0,0.002,0,0,0.0061,0,0.0041,0.002,0,0.0102,,
67,Finland,6992,Forest fires,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.0075,0.0025,0.0012,0.0012,0.0017,0.0002,0,0,0,0,0.005,0.0004,0.0022,0.0002,0.0019,0.0009,0,0.0002,0,0,0.0006,0,0.0004,0.0002,0,0.0009,,
67,Finland,6992,Forest fires,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4116,0.4116,0.4116,0.4116,0.4116,0.4116,3.8052,1.2516,0.6272,0.5992,0.8456,0.056,0,0,0,0,1.54,0.1148,0.6832,0.056,0.5712,0.2856,0,0.056,0,0,0.1708,0,0.1148,0.056,0,0.2856,,
67,Finland,6992,Forest fires,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.265,0.265,0.265,0.265,0.265,1.9875,0.6625,0.318,0.318,0.4505,0.053,0,0,0,0,1.325,0.106,0.583,0.053,0.5035,0.2385,0,0.053,0,0,0.159,0,0.106,0.053,0,0.2385,,
67,Finland,6992,Forest fires,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6766,0.6766,0.6766,0.6766,0.6766,0.6766,5.7927,1.9141,0.9452,0.9172,1.2961,0.109,0,0,0,0,2.865,0.2208,1.2662,0.109,1.0747,0.5241,0,0.109,0,0,0.3298,0,0.2208,0.109,0,0.5241,,
67,Finland,69921,Fires in humid tropical forests,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,69921,Fires in humid tropical forests,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,69921,Fires in humid tropical forests,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,69921,Fires in humid tropical forests,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,69921,Fires in humid tropical forests,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
67,Finland,6991,Agrifood Systems Waste Disposal,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9223,66.1248,66.2486,66.3431,66.463,65.837,73.3683,68.1737,67.2727,60.8337,65.2478,63.4919,58.4054,59.2252,57.0994,55.7202,45.7691,40.8578,16.2329,16.1532,16.112,16.1607,16.2143,16.2658,16.188,15.8277,15.8289,15.8525,15.8695,15.8825,15.8982,15.9231,,
67,Finland,6991,Agrifood Systems Waste Disposal,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2604,0.2571,0.2607,0.2478,0.2557,0.2547,0.2599,0.2805,0.2773,0.2731,0.2756,0.2759,0.2787,0.2848,0.2898,0.2922,0.2986,0.3069,0.3115,0.3061,0.3127,0.3178,0.3259,0.3308,0.331,0.3295,0.3283,0.3313,0.3317,0.3321,0.3325,0.3332,,
67,Finland,6991,Agrifood Systems Waste Disposal,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8169,21.7306,21.6227,21.4254,21.5499,21.7722,21.7591,21.7248,21.7713,21.779,21.7189,21.7422,21.8107,21.9814,22.1005,22.1318,22.181,22.3223,22.4144,22.3127,22.299,22.3838,22.3287,22.3706,22.3815,22.2467,22.269,22.3199,22.3841,22.3616,22.3721,22.4535,,
67,Finland,6991,Agrifood Systems Waste Disposal,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.8257,1851.4936,1854.9599,1857.6075,1860.9652,1843.4353,2054.3134,1908.8624,1883.6345,1703.3435,1826.9381,1777.772,1635.3515,1658.3043,1598.7833,1560.1647,1281.5358,1144.0182,454.5208,452.2886,451.1371,452.5,454.0015,455.4416,453.2638,443.1755,443.2101,443.8703,444.3463,444.7087,445.1495,445.8457,,
67,Finland,6991,Agrifood Systems Waste Disposal,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9987,68.1316,69.0762,65.6656,67.7614,67.5066,68.8782,74.3299,73.4949,72.3648,73.0226,73.1013,73.8585,75.4771,76.7877,77.4201,79.1347,81.3198,82.5552,81.1094,82.8719,84.2276,86.3585,87.6613,87.7037,87.3269,87.0006,87.8039,87.91,87.9982,88.1133,88.2897,,
67,Finland,6991,Agrifood Systems Waste Disposal,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.6413,1941.3558,1945.6588,1944.6984,1950.2764,1932.7142,2144.9506,2004.9171,1978.9006,1797.4874,1921.6796,1872.6156,1731.0207,1755.7628,1697.6715,1659.7166,1382.8516,1247.6603,559.4903,555.7107,556.308,559.1113,562.6887,565.4736,563.349,552.749,552.4797,553.9941,554.6404,555.0685,555.635,556.5888,,
67,Finland,6504,Fertilizers Manufacturing,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.1233,42.9051,75.1282,108.6993,143.6944,178.6951,215.9202,249.4466,285.07,322.4668,362.429,385.1915,417.1647,466.4816,645.4494,729.3833,577.5523,585.9684,638.4999,662.9003,677.3397,708.1039,704.9816,753.1142,795.9191,812.9934,826.3915,900.7624,933.7398,,
67,Finland,6504,Fertilizers Manufacturing,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.1233,42.9051,75.1282,108.6993,143.6944,178.6951,215.9202,249.4466,285.07,322.4668,362.429,385.1915,417.1647,466.4816,645.4494,729.3833,577.5523,585.9684,638.4999,662.9003,677.3397,708.1039,704.9816,753.1142,795.9191,812.9934,826.3915,900.7624,933.7398,,
67,Finland,6997,Pesticides Manufacturing,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017,0.0017,0.0015,0.0016,0.0017,0.0012,0.0009,0.001,0.0012,0.0011,0.0009,0.0011,0.0013,0.0015,0.0011,0.0013,0.0012,0.0025,0.0024,0.0029,0.0025,0.003,0.0026,0.0026,0.0027,0.0029,0.0026,0.0024,0.0027,0.0023,0.002,0.0024,,
67,Finland,6997,Pesticides Manufacturing,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,0.0004,0.0004,0.0004,0.0005,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003,0.0004,0.0005,0.0003,0.0003,0.0004,0.0007,0.0006,0.0007,0.0008,0.0007,0.0006,0.0007,0.0006,0.0007,0.0006,0.0005,0.0006,0.0005,0.0004,0.0005,,
67,Finland,6997,Pesticides Manufacturing,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3101,46.2519,46.6634,51.4352,59.1454,39.9387,31.8844,36.1944,37.6235,37.0104,28.1954,32.8452,37.8295,47.4409,33.0443,35.4584,36.0536,72.6465,66.1895,79.3217,73.9431,71.9399,65.148,69.6346,69.2473,70.9917,64.5778,58.2993,66.9871,55.5651,56.7303,55.7257,,
67,Finland,6997,Pesticides Manufacturing,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481,0.0466,0.0427,0.0447,0.0476,0.0333,0.0246,0.029,0.0329,0.0321,0.0252,0.032,0.0359,0.0414,0.0305,0.0374,0.033,0.0689,0.0682,0.0805,0.071,0.0828,0.0717,0.0726,0.0751,0.0819,0.0734,0.0675,0.076,0.0657,0.0572,0.0659,,
67,Finland,6997,Pesticides Manufacturing,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1148,0.1176,0.1046,0.1167,0.1399,0.0924,0.0803,0.09,0.0806,0.0839,0.0658,0.081,0.0957,0.1276,0.0856,0.0839,0.0971,0.1834,0.163,0.1923,0.1988,0.1939,0.1614,0.1833,0.169,0.1731,0.1551,0.1332,0.171,0.1388,0.1013,0.1392,,
67,Finland,6997,Pesticides Manufacturing,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.473,46.4161,46.8107,51.5966,59.3329,40.0644,31.9893,36.3133,37.737,37.1264,28.2864,32.9582,37.9611,47.6098,33.1604,35.5796,36.1837,72.8988,66.4208,79.5945,74.2129,72.2167,65.3811,69.8904,69.4914,71.2468,64.8063,58.5,67.2342,55.7696,56.8887,55.9308,,
67,Finland,6507,Food Processing,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1263,0.1214,0.0996,0.0996,0.1175,0.1003,0.0703,0.0634,0.0653,0.0713,0.0507,0.0561,0.0611,0.0252,0.0244,0.0242,0.0253,0.0243,0.0232,0.1391,0.1415,0.1748,0.1343,0.1547,0.1554,0.1186,0.1342,0.1145,0.1355,0.1335,0.0733,0.0543,,
67,Finland,6507,Food Processing,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099,0.0103,0.0085,0.0092,0.0109,0.01,0.0107,0.01,0.0078,0.0088,0.0083,0.0095,0.0103,0.0124,0.0107,0.0078,0.0124,0.0104,0.0081,0.0111,0.014,0.0124,0.0091,0.0109,0.0094,0.0081,0.0083,0.0073,0.0099,0.0079,0.0082,0.0086,,
67,Finland,6507,Food Processing,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.1519,1020.3588,925.0152,979.3096,1136.197,1043.2703,1011.1444,932.5093,882.8879,924.3324,755.3853,806.01,844.2089,955.1859,836.1731,632.8101,891.7384,808.1567,644.6021,866.3561,991.9532,868.3523,697.9168,767.1643,708.6115,567.3762,592.4836,579.0809,611.9116,473.6659,502.4845,514.0956,,
67,Finland,6507,Food Processing,717815,Emissions (CO2eq) from F-gases (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5319,0.668,0.7448,,0.576,1.1079,2.0948,3.9722,6.1481,9.2858,15.2546,21.1867,28.6162,35.7721,41.1148,45.2835,45.0868,45.8231,46.7626,45.9475,43.9785,47.2755,49.784,51.2284,52.9988,56.9371,57.6568,56.5095,54.5339,52.1292,50.2866,48.5488,,
67,Finland,6507,Food Processing,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5374,3.3978,2.7877,2.789,3.2899,2.8097,1.9686,1.7746,1.828,1.9965,1.4198,1.5702,1.7117,0.7069,0.6821,0.6776,0.7078,0.6806,0.649,3.8941,3.9623,4.8958,3.7618,4.3311,4.3506,3.3213,3.7572,3.2062,3.7953,3.7383,2.0533,1.5201,,
67,Finland,6507,Food Processing,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6284,2.7372,2.2538,2.4337,2.8831,2.6422,2.8403,2.6395,2.0585,2.3414,2.1881,2.513,2.7216,3.2771,2.8447,2.0579,3.2811,2.7565,2.1501,2.9331,3.7076,3.2944,2.4181,2.9004,2.5032,2.1472,2.1997,1.9345,2.6321,2.0989,2.1817,2.2879,,
67,Finland,6507,Food Processing,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.8495,1027.1619,930.8015,984.5323,1142.946,1049.8301,1018.0481,940.8955,892.9225,937.9561,774.2478,831.2799,877.2584,994.9419,880.8147,680.8291,940.814,857.4168,694.1639,919.1309,1043.6016,923.818,753.8807,825.6242,768.4641,629.7817,656.0972,640.7311,672.8729,531.6322,557.0061,566.4524,,
67,Finland,6506,Food Packaging,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.0376,0.0351,0.0355,0.0316,0.0287,0.0248,0.0303,0.086,0.0842,0.0842,0.061,0.0591,0.059,0.0603,0.0557,0.0583,0.0586,0.0588,0.0512,0.0644,0.0656,0.0601,0.0589,0.0592,0.085,0.1268,0.128,0.1119,0.1044,0.1028,0.1261,,
67,Finland,6506,Food Packaging,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036,0.0038,0.003,0.0033,0.0038,0.0035,0.0043,0.0043,0.0086,0.0099,0.0108,0.0129,0.015,0.0206,0.0178,0.0108,0.0196,0.017,0.0129,0.0112,0.017,0.015,0.0107,0.0139,0.012,0.0107,0.0113,0.0101,0.0131,0.0113,0.01,0.0108,,
67,Finland,6506,Food Packaging,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0709,425.8617,398.4779,426.9207,471.682,428.9687,470.5129,481.3168,1085.5071,1126.5482,1018.5043,1140.847,1259.4573,1586.45,1413.355,957.0903,1465.4019,1379.0124,1049.3486,947.9823,1255.9487,1052.0524,815.7262,990.3418,957.3999,793.2988,882.8033,884.1039,891.3265,758.3332,698.9147,763.1736,,
67,Finland,6506,Food Packaging,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1197,1.0537,0.9828,0.995,0.8841,0.8041,0.694,0.8471,2.4069,2.3585,2.3566,1.7087,1.6561,1.6518,1.6887,1.5605,1.6334,1.6405,1.6452,1.4343,1.804,1.8366,1.6829,1.649,1.6574,2.3791,3.5503,3.5849,3.1338,2.9236,2.8777,3.5297,,
67,Finland,6506,Food Packaging,724313,Emissions (CO2eq) from N2O (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9656,1.0182,0.7831,0.8793,1.0007,0.9238,1.1309,1.1283,2.2771,2.6367,2.8519,3.428,3.9879,5.4519,4.7067,2.8715,5.1862,4.4997,3.4221,2.9773,4.5146,3.9831,2.8383,3.6922,3.1897,2.8326,2.9908,2.6835,3.4724,2.9937,2.6579,2.8704,,
67,Finland,6506,Food Packaging,723113,Emissions (CO2eq) (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.1562,427.9336,400.2438,428.7951,473.5668,430.6966,472.3379,483.2923,1090.1911,1131.5434,1023.7128,1145.9837,1265.1013,1593.5536,1419.7505,961.5223,1472.2215,1385.1525,1054.4159,952.3938,1262.2673,1057.8721,820.2475,995.6829,962.247,798.5105,889.3445,890.3723,897.9327,764.2505,704.4503,769.5737,,
67,Finland,6508,Food Retail,7225,Emissions (CH4),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,0.0088,0.0047,0.0049,0.0051,0.0055,0.011,0.0113,0.0117,0.0113,0.012,0.0204,0.0209,0.021,0.0212,0.0212,0.0216,0.0216,0.0212,0.0227,0.0241,0.0316,0.0238,0.0227,0.0227,0.0217,0.0227,0.0229,0.0237,0.0255,0.0217,0.0234,,
67,Finland,6508,Food Retail,7230,Emissions (N2O),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,0.0042,0.003,0.0036,0.0049,0.0046,0.0077,0.0074,0.0051,0.0058,0.0062,0.0082,0.0093,0.0119,0.0104,0.007,0.0116,0.0099,0.0081,0.0086,0.0122,0.0105,0.008,0.0097,0.0077,0.0064,0.0067,0.0058,0.008,0.0075,0.0064,0.0069,,
67,Finland,6508,Food Retail,7273,Emissions (CO2),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.3556,245.6294,210.8081,269.7494,363.7593,350.6058,595.2174,569.7943,479.2477,488.3567,477.5716,606.5909,669.2024,817.7222,725.0865,509.5734,760.8061,697.6703,542.1403,609.4126,756.6227,608.0123,488.5698,563.049,488.9702,367.0376,409.8771,384.7264,430.3148,395.0415,328.4801,358.096,,
67,Finland,6508,Food Retail,717815,Emissions (CO2eq) from F-gases (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8981,31.0437,18.1082,6.8743,41.2455,124.7373,179.1776,233.273,288.2147,343.1366,412.3588,474.2113,529.3522,577.9189,622.5217,655.5752,751.5642,753.7904,749.1801,741.5008,732.4019,738.9129,750.843,759.7897,766.7303,766.8015,726.2769,683.9443,679.9741,653.8602,629.7213,606.7121,,
67,Finland,6508,Food Retail,724413,Emissions (CO2eq) from CH4 (AR5),kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2288,0.2464,0.1305,0.1364,0.1436,0.1548,0.3089,0.3175,0.3279,0.3157,0.3364,0.5703,0.5849,0.5867,0.5928,0.5925,0.6043,0.6044,0.5947,0.6363,0.6751,0.8843,0.6656,0.637,0.6345,0.6089,0.6368,0.6423,0.6639,0.7141,0.6086,0.6542,,
